event_id,state_reconstruction_status,replacement_status,sufficiency_status,included_in_lower,included_in_realistic,not_counted_reason
program_completion_stable_codex-event-26162,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26164,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26193,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26196,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26234,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26235,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26248,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26277,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26280,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26334,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26356,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26358,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26373,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26403,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26421,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26451,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26479,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26480,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26499,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26535,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26564,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26565,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26592,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26614,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26628,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-26658,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26682,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26765,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-26773,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26789,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26805,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26809,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26813,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26929,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26943,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26947,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-26991,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27005,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27009,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27171,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27202,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27206,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-27210,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27224,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27258,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27262,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27272,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27280,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27292,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27303,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27325,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27441,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27478,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27482,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27519,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27523,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27527,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27531,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27571,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27641,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27677,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27729,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27746,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27768,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27878,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27879,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-27886,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27898,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27911,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27937,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27941,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-27945,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-27975,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28033,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28117,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28127,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-28128,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-28139,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28149,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28165,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28169,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28177,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28178,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28179,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28185,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28199,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28206,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-28212,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28244,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28264,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-28296,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28386,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28444,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28588,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28592,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28596,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28600,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28630,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28658,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28687,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28733,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28763,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28786,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28810,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28844,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28848,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28858,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28862,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28888,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-28892,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
